"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"05/01/2022","IT0063A",NA,"20.26","14.4903671960863","5.43139347530933","10.3376198421451","20.3113235622567","38.6587240331462"
"05/01/2022","IT0187A","27","19.03","20.0247950821742","15.1053833452039","18.1732921297375","22.064929965381","26.5463251689264"
"05/01/2022","IT0448A","22","20.97","22.3305235206334","16.7286529671168","20.2176874762258","24.6641600970403","29.8082745625574"
"05/01/2022","IT0459A",NA,"13.36","22.7039795828074","11.2672540578854","17.839703363134","28.8945773594961","45.7494511305337"
"05/01/2022","IT0461A",NA,"13.2","23.0260923297729","11.2440625001728","17.9925385497931","29.4678222593178","47.1538581336665"
"05/01/2022","IT0462A",NA,"13.27","23.1888834710921","11.1770347885419","18.038712363555","29.8094623273827","48.1097470670066"
"05/01/2022","IT0463A",NA,"13.21","20.6385386645668","10.1224091870952","16.1512323171086","26.3725559663717","42.0798320178412"
"05/01/2022","IT0469A",NA,"32.57","35.3192070566382","27.5754739902213","32.4355084960376","38.4592825872322","45.237532002244"
"05/01/2022","IT0470A","39","32.98","34.469140948458","28.0069135971884","32.0923536151841","37.0219551975308","42.4224423588016"
"05/01/2022","IT0499A","17.96","8.13","15.6938244625144","10.3343720700307","13.5921308604183","18.1204940409643","23.8327132593247"
"05/01/2022","IT0502A",NA,"17.16","23.1871012312152","15.9145478859501","20.370282703487","26.3934316147015","33.7830309324256"
"05/01/2022","IT0507A","22.63","11.57","21.5392044619798","14.9655381910407","19.0024356541183","24.4146243828708","31.0003771954363"
"05/01/2022","IT0508A","26.52","10.43","18.1239837272872","12.0860554207632","15.7651012366286","20.8358183824273","27.1783286367084"
"05/01/2022","IT0524A",NA,"36.47","28.0530995339384","23.2819825858608","26.3099169561763","29.9117779342253","33.8019492351561"
"05/01/2022","IT0544A","10","17.13","13.7131457290267","9.25909701256555","11.979501026744","15.69767934121","20.3097953861288"
"05/01/2022","IT0591A",NA,"14.28","18.7753583263251","9.23466219748781","14.7074538354769","23.9683961768814","38.1729263879086"
"05/01/2022","IT0594A","31.2","31.54","34.1980943147686","25.8078591256114","31.0407052895973","37.6766456770474","45.3160275352402"
"05/01/2022","IT0611A","19.3","18.34","18.8408475310493","14.1617130177092","17.0778476266423","20.7858474585793","25.066002625837"
"05/01/2022","IT0614A",NA,"18.76","20.9716878344601","15.9547967764822","19.0884303691968","23.0407467832331","27.566110479974"
"05/01/2022","IT0618A","22.7","18.4","26.6225055313805","19.4412271018633","23.8927412156141","29.6641475489302","36.4564333853418"
"05/01/2022","IT0620A","22.1","19.32","21.4338321992195","16.8828152400708","19.7437051662103","23.2686397450129","27.211644279202"
"05/01/2022","IT0623A",NA,"29.48","20.4233852123301","16.0562021488794","18.8005670403521","22.1862810114163","25.9784138031879"
"05/01/2022","IT0643A","23","20.93","20.2252327784612","15.1622396441059","18.3160581516924","22.333410254277","26.9788666149962"
"05/01/2022","IT0663A",NA,"24.06","27.1270821848601","14.9450878516002","22.095573038205","33.3043450193287","49.2388265074911"
"05/01/2022","IT0692A","24.45","25.17","22.9442044231794","17.8048122818804","21.0267245378556","25.0365441210242","29.5670916535519"
"05/01/2022","IT0702A",NA,"37.69","16.1586818251788","12.4086041888002","14.7550144686351","17.6958822292172","21.0420925959609"
"05/01/2022","IT0703A",NA,"13.69","30.2498257170023","16.7919312331592","24.7032811446054","37.0417172744214","54.4935506942794"
"05/01/2022","IT0705A","20.42","29.78","21.1652620056891","16.3516000418887","19.3668439667192","23.1306823424236","27.3959927237629"
"05/01/2022","IT0706A","26.9","30.81","22.1737747082523","17.8647471764357","20.5847298281085","23.8854864221218","27.5221518645878"
"05/01/2022","IT0707A","18.8","32.61","22.4914018925403","17.8440954367455","20.7693792825211","24.3562001642238","28.3490502998581"
"05/01/2022","IT0709A","21.7","34.08","26.2652914373277","20.3390079268368","24.0527825695588","28.6813191901071","33.9183472846529"
"05/01/2022","IT0721A","16","38.56","16.9843489015594","12.8070222618319","15.4119592228907","18.7171600597966","22.5242138033608"
"05/01/2022","IT0732A",NA,"19.89","14.9122613798444","10.7394084686425","13.3193403783709","16.695687109394","20.7064979519219"
"05/01/2022","IT0737A",NA,"20.14","24.4866572477669","17.3685827277659","21.7568867092769","27.558923810269","34.5218946512591"
"05/01/2022","IT0740A","33.04","20.05","32.371326263976","24.8358071268466","29.5499546877245","35.4620768513089","42.1932236281557"
"05/01/2022","IT0741A",NA,"31.68","35.6259685093354","17.8846116982615","28.1042413500337","45.1607861041456","70.9665747091132"
"05/01/2022","IT0742A","29","17.78","27.7548041384802","20.4170258462186","24.9717751334295","30.8479933304446","37.7297437230833"
