"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"08/01/2022","IT0063A",NA,"14.43","17.977004229407","6.80135234886256","12.8662172135386","25.1179251601671","47.5159445486108"
"08/01/2022","IT0187A",NA,"43.17","32.3517708445051","16.0286036395715","25.4060091354599","41.1964378661326","65.2980821231005"
"08/01/2022","IT0448A",NA,"34.8","31.0342416110816","15.0656819779502","24.2010358323533","39.796815270503","63.928347471067"
"08/01/2022","IT0459A",NA,"16.55","22.3672932581739","10.7579658843183","17.3867764923616","28.7745004323801","46.5046843498943"
"08/01/2022","IT0461A",NA,"16.5","22.6030851510465","10.7823571825088","17.5204214682853","29.16022649742","47.3829098496426"
"08/01/2022","IT0462A",NA,"16.58","22.8241998017467","10.7547873339118","17.6171157760093","29.5703396182177","48.4383447497307"
"08/01/2022","IT0463A",NA,"16.48","20.3924657625223","9.76755852781763","15.8290840636808","26.2714291112902","42.5748828319083"
"08/01/2022","IT0469A",NA,"49.18","35.4982301300096","17.7529322977797","27.9668954891729","45.0577127107642","70.9811946120429"
"08/01/2022","IT0470A",NA,"47.19","34.6552698159471","17.6226089874973","27.45980948502","43.7362002337003","68.1503928770228"
"08/01/2022","IT0499A",NA,"6.11","10.4055475225365","4.65261469414526","7.88799893401991","13.7266016577143","23.2719505829738"
"08/01/2022","IT0502A",NA,"13.99","11.6108635620194","5.69989197997338","9.08924725700914","14.8320481161815","23.6517030725308"
"08/01/2022","IT0507A",NA,"8.79","9.5056659020437","4.68715255691481","7.45260676906878","12.1243059027743","19.2777348601497"
"08/01/2022","IT0508A",NA,"8.15","7.93775497407964","3.77948740997367","6.1488726794055","10.2470741083255","16.6710315960452"
"08/01/2022","IT0524A",NA,"43.44","27.8260999820617","14.0350348433107","21.9868201207087","35.2161811467413","55.1685014576741"
"08/01/2022","IT0544A",NA,"23.4","23.1505809780812","10.8501440998982","17.8360383343445","30.0486795092097","49.3956020019793"
"08/01/2022","IT0591A",NA,"19.16","12.2137719334369","5.68942910142623","9.39015427215274","15.8864509057539","26.2198934519835"
"08/01/2022","IT0594A",NA,"45.16","27.2592034215223","13.0280900014272","21.1432978444943","35.1441944696166","57.0355417482174"
"08/01/2022","IT0611A",NA,"7.13","8.04184390909771","3.80534316208091","6.21620478316752","10.4036555606101","16.9948545252689"
