"Date","Station.ID","Data","ENS","Estimated","Q0","Q1","Q3","Q4"
"05/01/2022","IT0267A","33.08","32.63","28.3827497299319","22.6892492553014","26.2780327418352","30.6560422595656","35.5049421498035"
"05/01/2022","IT0460A",NA,"13.54","21.933809867355","10.8239533651105","17.2011927625021","27.9685264818404","44.4469778341817"
"05/01/2022","IT0477A","23.63","29.23","20.7434414629875","15.8810749449224","18.921736078315","22.7405330011719","27.0945364353917"
"05/01/2022","IT0480A",NA,"28.82","20.085966981234","15.701266173636","18.453759806595","21.8625404145035","25.6951296226446"
"05/01/2022","IT0505A",NA,"10.75","5.07808137484909","3.16730720829496","4.31667130162117","5.97379523428264","8.14158802848523"
"05/01/2022","IT0592A",NA,"29.49","17.212892617732","13.5214726757019","15.8408457599264","18.7037786214105","21.9120860113111"
"05/01/2022","IT0593A",NA,"29.22","17.4766565833597","13.303655479567","15.9104642569905","19.1970215575887","22.9586165848781"
"05/01/2022","IT0689A","19.7","24.03","22.1081527574919","16.9325579685953","20.1693305762076","24.2333485735599","28.8657165240549"
"05/01/2022","IT0694A",NA,"28.48","18.8027000111394","14.7960254528629","17.3142804061755","20.419071391659","23.8943579027498"
"05/01/2022","IT0743A",NA,"24.8","30.3745643449305","19.6769396935747","26.1590988065162","35.2693403533649","46.8880920260987"
"05/01/2022","IT0792A",NA,"16.06","20.715665864158","13.7690058123071","17.9991020413182","23.8422345298294","31.1670151095343"
"05/01/2022","IT0815A","20","24.41","34.7950669056978","23.594816611132","30.4412123509046","39.7716315308318","51.3119767330922"
"05/01/2022","IT0846A","27.6","27.7","30.8165311989335","22.6775196501025","27.7299570815164","34.2466666047543","41.8766518467353"
"05/01/2022","IT0858A",NA,"16.39","16.7991222494606","9.19591582294311","13.653049930478","20.670144018322","30.6886789511739"
"05/01/2022","IT0966A",NA,"14.29","20.5886318426049","8.84176980497285","15.3921760187525","27.5394304634961","47.9419585106048"
"05/01/2022","IT0977A",NA,"9.76","3.23782233438404","1.45316636093219","2.45762670444085","4.26569806150493","7.21424177635866"
"05/01/2022","IT1029A",NA,"13.86","18.8680144348946","10.9344301594141","15.6383372854717","22.7646943672281","32.5578894853416"
"05/01/2022","IT1076A","14.6","20.24","28.7777205260306","21.6733048290402","26.1025401058332","31.727073124552","38.2109329983061"
"05/01/2022","IT1082A","20.9","20.32","30.9655227348324","23.2912596548442","28.074632647648","34.1540924248479","41.1683873028307"
"05/01/2022","IT1149A",NA,"11.18","9.99770078705821","3.87317565114596","7.21397314826092","13.8556131237666","25.8067358752425"
"05/01/2022","IT1178A",NA,"12.85","10.4577380396298","5.90714663834232","8.5915582537382","12.7292723479975","18.5138936954186"
"05/01/2022","IT1186A",NA,"13.15","11.3974755168748","4.70366126239249","8.40491013966901","15.4555427719155","27.6173050972821"
"05/01/2022","IT1233A",NA,"16.61","22.6780237995254","13.4069577151766","18.9255315859243","27.1745478385581","38.3601391439957"
"05/01/2022","IT1280A",NA,"13.54","14.6803928847582","5.57592454527419","10.5209921508672","20.4841836359602","38.6507983565729"
"05/01/2022","IT1336A","23","27.75","25.6842998170191","16.8250324344144","22.2047707437579","29.7090775988297","39.2084389532106"
"05/01/2022","IT1343A",NA,"26.83","25.8831797871871","17.1085745302943","22.4461092581075","29.8465532797792","39.1580838432554"
"05/01/2022","IT1453A","36","29.33","29.2124730307711","22.6856770181594","26.7779134388757","31.8683747530016","37.617064718431"
"05/01/2022","IT1463A","26.49","36.79","26.9251722865676","22.3555758606475","25.2558449830937","28.7048365693818","32.4288180801239"
"05/01/2022","IT1477A",NA,"12.82","10.3507889166175","4.47980746386173","7.75902506694344","13.8082852255274","23.9159455089649"
"05/01/2022","IT1518A",NA,"17.82","13.0469287366826","9.8373390544347","11.8387798622182","14.3783693455873","17.3036985426804"
"05/01/2022","IT1524A",NA,"24.03","37.8241855647263","24.4851809655789","32.5667431709381","43.9303680483332","58.4299954999751"
"05/01/2022","IT1537A",NA,"12.63","10.1465475083875","4.6485517640217","7.75633822772278","13.2733286400523","22.1472044555433"
"05/01/2022","IT1548A",NA,"11.4","10.1379185121585","6.75059448705257","8.81398779099977","11.6607141053808","15.224939367383"
